provider_id,provider_name,lat,lng,radius_km,city,country_code
9777,Cinnabon ТРЦ “Ocean Plaza”,50.412022,30.522052,3.0,Kyiv,ua
46884,Lviv Croissants просп. Космонавтів,49.22584,28.41959,3.0,Vinnytsia,ua
68905,Remeslo Brewery Тростянецька,50.414658,30.645681,3.0,Kyiv,ua
101993,Chackmag Doner Ірпінь,50.518843,30.212859,3.0,Irpin,ua
106460,Рання пташка Борщагівська,50.445575,30.444139,3.0,Kyiv,ua
173706,Тертка Академіка Янгеля,50.447262,30.453185,4.0,Kyiv,ua
22781,Mafia Тракторобудівників,49.995516,36.33968,3.0,Kharkiv,ua
32102,Барбекю меню від ASAP Яворницького,48.46428,35.04448,3.0,Dnipro,ua
46882,Lviv Croissants Соборна,49.232882,28.471897,3.0,Vinnytsia,ua
54095,DÖNER МАРКЕТ пр-т Правди,50.503708,30.417168,3.0,Kyiv,ua
86599,Pasta&Pizza  Шептицького,50.45364,30.598733,3.0,Kyiv,ua
154205,EatSushi Домбровського,50.26729,28.649432,3.0,Zhytomyr,ua
154287,EatSushi Соборна,49.233444,28.467535,3.0,Vinnytsia,ua
159786,Yum Yum Asia Миколайчука,50.434638,30.606511,3.0,Kyiv,ua
31488,Lviv Croissants Перемоги 67,50.45813,30.41014,3.0,Kyiv,ua
103705,"Шаурмішка просп. Коцюбинського, 21",49.23901,28.49766,3.0,Vinnytsia,ua
115848,КУМА ШАУРМА Аркадія,46.43083,30.76127,3.0,Odesa,ua
143583,БОРЩ УКРАЇНСЬКИЙ Івана Миколайчука,50.43516,30.60638,3.0,Kyiv,ua
157672,Sushi Master Шевченка,51.492131,31.302519,3.0,Chernihiv,ua
166284,"Шавєрма, брат проспект Космонавтів",49.22299,28.419482,3.0,Vinnytsia,ua
31836,MONOпіца Машинобудівна,50.449819,30.42057,4.0,Kyiv,ua
94071,Royal Kebab вул. Академіка Лазаренка,49.814407,24.016505,3.0,Lviv,ua
109503,Remeslo brewery вул. Максимовича,50.392689,30.473203,3.0,Kyiv,ua
124896,Тайський Привіт,50.450685,30.502668,3.0,Kyiv,ua
170320,Сімейна піца/ Сімейна  Пекарня вул. Незалежності,51.213074,24.710426,3.0,Kovel,ua
28389,BratWurst Катеринославський бульвар,48.46146,35.0508,3.0,Dnipro,ua
154176,EatSushi Квадрат,50.484883,30.595071,3.0,Kyiv,ua
22518,Greenbar cafe Іллєнка,50.466273,30.47425,3.0,Kyiv,ua
137080,Мама Вдома Тараса Шевченка,50.445671,30.5022,3.0,Kyiv,ua
154140,Don Peperon Обсерваторна,50.455341,30.502217,3.0,Kyiv,ua
24312,Poke Oke Тютюнника,50.416785,30.528807,3.0,Kyiv,ua
44377,Moshe,48.462132,35.04909,7.0,Dnipro,ua
48369,Sushi Master Святошинська 3А,50.45416,30.38856,3.0,Kyiv,ua
55843,YOY,49.227855,28.395508,3.0,Vinnytsia,ua
57704,WeSushi Кірпи,50.43728,30.48597,3.0,Kyiv,ua
57898,WeSushi пр-т Перемоги,50.062661,36.204287,3.0,Kharkiv,ua
72448,Roll Club Наукова,49.804595,23.984671,3.0,Lviv,ua
117839,Sushi Master вул. Європейська,49.578789,34.541376,3.0,Poltava,ua
162767,Cucina della Mamma Іллєнка,50.466238,30.474284,3.0,Kyiv,ua
182116,DÖNER МАРКЕТ вул. Штепівська,50.897546,34.763055,3.0,Sumy,ua
194487,ДОН М'ЯСНИК,46.40771,30.72947,3.0,Odesa,ua
196055,BROOKLYN LAND,48.41478,35.02459,3.0,Dnipro,ua
118943,ШАУРМАМА вул. Миколи Лаврухіна,50.516326,30.60214,3.0,Kyiv,ua
162544,Рання пташка Андрія Верхогляда,50.408658,30.542573,3.0,Kyiv,ua
173726,Тертка Глибочицька,50.462807,30.488402,4.0,Kyiv,ua
34695,Супчик Салатик б-р Чоколівський,50.432211,30.454389,3.0,Kyiv,ua
35059,Lviv Croissants Алмазова,50.43178,30.54394,3.0,Kyiv,ua
57809,WeSushi Гагаріна,48.449689,35.059881,3.0,Dnipro,ua
103974,Bon Chicken на Жуковського,46.480217,30.732803,3.0,Odesa,ua
166280,"Шавєрма, брат проспект Коцюбинського 78",49.236301,28.485903,3.0,Vinnytsia,ua
186519,Pizza Pa Pizza,49.855687,24.024977,3.0,Lviv,ua
48239,Sushi Master ТЦ Оазис,50.522621,30.498857,3.0,Kyiv,ua
55711,1708 Pizza di Napoli Кільцева дорога,50.373684,30.446472,3.0,Kyiv,ua
57838,"WeSushi Святошинська, 3-А",50.45401,30.38876,3.0,Kyiv,ua
69843,1708 Pizza di Napoli Вишневе,50.390473,30.359867,3.0,Kyiv,ua
109534,Pizza Day 158 просп. Гагаріна,47.90777,33.40956,3.0,Kryvyi Rih,ua
146164,BAZA Street Food на Сихівській,49.795135,24.06315,3.0,Lviv,ua
21959,Chick'n'Rice Просп. Червоної Калини,50.508583,30.607073,3.0,Kyiv,ua
109555,"Pizza Day 057 м-н Гірницький, 23Г",47.964463,33.455955,3.0,Kryvyi Rih,ua
194709,Рання пташка Липківського,50.435866,30.490008,3.0,Kyiv,ua
39726,"Мамо, я в шапці Софіївська Борщагівка",50.42462,30.36634,3.0,Kyiv,ua
72445,Roll Club Ярослава Мудрого,48.474814,35.031442,3.0,Dnipro,ua
185206,Рання пташка Загорівська,50.47152,30.47898,3.0,Kyiv,ua
174073,Тертка Велика Васильківська,50.422891,30.5189,4.0,Kyiv,ua
21504,Poke Oke Макіївська,50.50877,30.453118,3.0,Kyiv,ua
37785,Mafia Бальзака,50.520253,30.606468,3.0,Kyiv,ua
48492,Sushi Master Мішуги,50.39754,30.63713,3.0,Kyiv,ua
173973,Обертуни Велика Васильківська,50.422891,30.5189,4.0,Kyiv,ua
194704,Жуїстика Сільпо Липківського,50.435866,30.490007,3.0,Kyiv,ua
52553,Sushi Master пр-т Перемоги,50.06269,36.20433,3.0,Kharkiv,ua
64173,Hellboy Піца Машинобудівна,50.449819,30.42057,4.0,Kyiv,ua
65918,Remeslo Brewery Вільямса,50.388991,30.463409,3.0,Kyiv,ua
25141,Барбекю меню від ASAP Ревуцького,50.411839,30.645642,3.0,Kyiv,ua
25993,Lviv Croissants Сумська 41/2,50.006084,36.236223,3.0,Kharkiv,ua
36975,1708 Pizza di Napoli Федьковича,49.83255,23.99619,3.0,Lviv,ua
129907,FryWay на Шосейній,48.490613,32.207182,3.0,Kropyvnytskyi,ua
154217,EatSushi вул. В.Великого,48.92235,24.70208,3.0,Ivano-Frankivsk,ua
167888,New York Street Pizza,49.235444,28.466884,3.0,Vinnytsia,ua
149409,CRAZY LAND,48.495785,32.219602,3.0,Kropyvnytskyi,ua
154289,EatSushi Гвардійської Дивізії,51.523117,30.751966,3.0,Chernihiv,ua
57799,WeSushi Зарічна,50.3925,30.60351,3.0,Kyiv,ua
64179,Hellboy Піца просп. Соборності,50.440203,30.620152,4.0,Kyiv,ua
96654,Tempo caffe вул. Городоцька,49.830608,23.969505,3.0,Lviv,ua
57785,WeSushi Преображенська,46.478814,30.7315,3.0,Odesa,ua
68283,Pizza Bella Napoli Людвига Свободи,50.05689,36.20472,3.0,Kharkiv,ua
84024,Chackmag Doner,50.508585,30.793902,3.0,Brovary,ua
109502,Remeslo brewery вул. Першотравнева,50.381186,30.381569,3.0,Kyiv,ua
142892,Кафе Національ Пушкіна,48.43734,35.03284,3.0,Dnipro,ua
173043,Salateira вулиця Антоновича,50.41246,30.52215,3.0,Kyiv,ua
173960,Bella Pizza Велика Васильківська,50.422891,30.5189,4.0,Kyiv,ua
34590,BUDUSUSHI Преображенська 52,46.479127,30.732188,3.0,Odesa,ua
56126,Бендерики,50.445592,30.502053,3.0,Kyiv,ua
101996,Супчик Салатик Ірпінь,50.518843,30.212859,3.0,Irpin,ua
173058,Salateira Спортивна Площа,50.4388,30.52327,3.0,Kyiv,ua
154165,EatSushi Петлюри,50.522003,30.802684,3.0,Brovary,ua
171411,Roma Вдома,50.62549,26.19937,3.0,Rivne,ua
176631,Yoshi проспект Юності,49.22663,28.41144,3.0,Vinnytsia,ua
117821,WeSushi вул. Європейська,49.578789,34.541376,3.0,Poltava,ua
162765,Cucina della Mamma Тютюнника,50.417176,30.528553,3.0,Kyiv,ua
67364,Umami Sushi Бальзака,50.52043,30.60648,3.0,Kyiv,ua
72879,Roll Club Драгоманова,50.406862,30.637741,3.0,Kyiv,ua
137072,Рання пташка Ірпінь,50.5366,30.23343,3.0,Irpin,ua
153509,"Кулиничі пекарня,піца / Kulinichi pizza,bakery вул. Шевченка",49.868565,23.952337,3.0,Lviv,ua
154268,EatSushi Пулюя,50.41307,30.46294,3.0,Kyiv,ua
155138,Remeslo Brewery Гвардійців-Широнінців 70,50.031711,36.35815,3.0,Kharkiv,ua
183519,AsiaGo,50.39474,30.490774,3.0,Kyiv,ua
39727,"Мамо, я в шапці Вацлава Гавела",50.443769,30.418719,3.0,Kyiv,ua
48237,Sushi Master Кірпи,50.43752,30.48607,3.0,Kyiv,ua
86600,Pasta&Pizza Іоанна Павла ІІ,50.42149,30.529966,3.0,Kyiv,ua
150894,Royal Kebab Дрогобич,49.35287,23.50869,3.0,Drohobych,ua
154346,EatSushi просп. Голосіївський,50.403027,30.516808,3.0,Kyiv,ua
159780,Marcello Культури,50.01263,36.229563,10.0,Kharkiv,ua
31582,Chackmag Doner Вернадського,50.462562,30.374459,3.0,Kyiv,ua
31812,MONOпіца Сім'ї Сосніних,50.41721,30.39252,4.0,Kyiv,ua
91116,Royal Kebab вул. Стрийська,49.8048,24.01935,3.0,Lviv,ua
92379,Lviv Croissants вул. Хрещатик,49.442527,32.065665,3.0,Cherkasy,ua
154230,EatSushi Мішуги,50.397819,30.638281,3.0,Kyiv,ua
159783,Yum Yum Asia Вінграновського,50.42479,30.36619,3.0,Kyiv,ua
25982,Chackmag Doner Левка Лук'яненка,50.512178,30.492153,3.0,Kyiv,ua
54176,ЧеБурек просп. Леся Курбаса,50.42939,30.38516,3.0,Kyiv,ua
80480,Pesto Cafe Самійла Кішки,50.38435,30.4581,3.0,Kyiv,ua
102506,1708 pizza di Napoli,50.637,26.28325,3.0,Rivne,ua
136121,Рання пташка на Калнишевського,50.519384,30.465645,3.0,Kyiv,ua
55535,Мама Манана площа Ринок,49.842536,24.031236,3.0,Lviv,ua
71768,Shanhayskiy kit/Шанхайський Кіт генерала Пушкіна,48.4372,35.03273,3.0,Dnipro,ua
153483,"Кулиничі пекарня,піца / Kulinichi pizza,bakery вул. Липинського",49.864692,24.050745,3.0,Lviv,ua
154146,EatSushi Чорновола,50.457605,30.48536,3.0,Brovary,ua
195442,DÖNER МАРКЕТ вул. Державності,48.494647,32.203918,3.0,Kropyvnytskyi,ua
21964,Барбекю меню від ASAP Просп. Червоної Калини,50.508583,30.607073,3.0,Kyiv,ua
51122,All Stars by ASAP Броварський проспект,50.457158,30.614218,9.0,Kyiv,ua
51202,All Stars by ASAP Ревуцького,50.41176,30.64546,9.0,Kyiv,ua
143790,IQ Pizza Брюховичі,49.90187,23.94245,3.0,Lviv,ua
48367,Sushi Master Будівельників,50.454799,30.611151,3.0,Kyiv,ua
98398,Hesburger Вишневе,50.3908,30.3696,3.0,Kyiv,ua
119305,чілміл на Київській,50.408445,30.379506,3.0,Kyiv,ua
194575,Mia Sushi,49.450404,27.018353,3.0,Khmelnytskyi,ua
11942,Cinnabon River Mall,50.4051,30.61149,3.0,Kyiv,ua
31815,MONOпіца Мацієвича,50.42844,30.45997,4.0,Kyiv,ua
35357,BUDUSUSHI Фонтанська дорога,46.435022,30.747541,3.0,Odesa,ua
48561,Sushi Master Володимира Великого,49.812486,23.986227,3.0,Lviv,ua
67253,Pizza Bella Napoli Хмельницького,50.446255,30.510547,3.0,Kyiv,ua
142902,Кафе Національ просп. Броварський,50.456772,30.614039,3.0,Kyiv,ua
164052,“НЯМ by VARUS.UA” вул. Урлівська,50.40737,30.61722,3.0,Kyiv,ua
164109,“НЯМ by VARUS.UA” пр. Броварський,50.456772,30.614039,3.0,Kyiv,ua
115665,Пюрешка&Котлетка вул. Оноре де Бальзака,50.520413,30.606445,3.0,Kyiv,ua
154175,EatSushi Бірюкова,50.55041,30.20048,3.0,Irpin,ua
191972,Dono Піца 109 вул. Челюскінців,48.527561,35.844101,3.0,Pavlohrad,ua
51215,All Stars by ASAP Вернадського,50.462541,30.374466,9.0,Kyiv,ua
108830,Sushi San Mani,49.087489,33.428413,3.0,Kremenchuk,ua
163864,Roll Club,49.99161,36.23442,3.0,Kharkiv,ua
176227,Sakartvelo,48.456716,35.068153,3.0,Dnipro,ua
32157,Lviv Croissants Шота Руставелі,49.833537,24.03505,3.0,Lviv,ua
34591,BUDUSUSHI вул. Італійська,46.471247,30.741382,3.0,Odesa,ua
109556,Pizza Day 279 вул. Володимира Великого 51-г,47.945574,33.423794,3.0,Kryvyi Rih,ua
51216,All Stars by ASAP Левка Лук'яненка,50.512178,30.492153,9.0,Kyiv,ua
90068,Валенсія,49.216558,28.491615,3.0,Vinnytsia,ua
187175,Врубай -  доставка шашлику,49.81444,24.07925,3.0,Lviv,ua
24305,Chick'n'Rice Тютюнника,50.416785,30.528807,3.0,Kyiv,ua
52659,Панда їсть бамбук Просп. Червоної Калини,50.508583,30.607073,9.0,Kyiv,ua
67362,"Umami Sushi Хрещатик, 6",50.4522,30.526301,3.0,Kyiv,ua
117840,MONOпіца просп. Гагаріна,47.908487,33.406346,4.0,Kryvyi Rih,ua
142907,Кафе Національ Левка Лук'яненка,50.511824,30.492473,3.0,Kyiv,ua
21409,Супчик Салатик Софіївська Борщагівка,50.42462,30.36627,3.0,Kyiv,ua
91940,Bufet вул. Культури,50.01177,36.22574,3.0,Kharkiv,ua
191348,PROMIN,49.841681,24.024058,3.0,Lviv,ua
193759,Краш кава пр. Миру,51.489565,31.303146,3.0,Chernihiv,ua
57833,WeSushi пр-т Свободи,50.505111,30.43824,3.0,Kyiv,ua
71758,Барбекю меню від ASAP генерала Пушкіна,48.4372,35.03273,3.0,Dnipro,ua
103650,WeSushi вул. Героїв Майдану,48.288169,25.934328,3.0,Chernivtsi,ua
109547,"Pizza Day 157 м-н 5-й Зарічний, 11К",48.001743,33.481861,3.0,Kryvyi Rih,ua
113217,Теплий вул. Лісківська,50.523461,30.60312,3.0,Kyiv,ua
11464,Євразія Яр Вал,50.449732,30.512392,3.0,Kyiv,ua
57834,WeSushi Татарська,50.46417,30.48664,3.0,Kyiv,ua
12195,Євразія Окіпної,50.449512,30.59669,3.0,Kyiv,ua
154155,EatSushi Марини Цвєтаєвої,50.52275,30.61064,3.0,Kyiv,ua
159532,ПІЦА ЗІ СТОЛИЦІ,50.756805,25.346186,3.0,Lutsk,ua
188445,We Sushi Припортова,49.434564,32.091146,3.0,Cherkasy,ua
57841,WeSushi Харківське шосе,50.41652,30.6588,3.0,Kyiv,ua
63931,Lviv Croissants ЖК Вікінг парк,49.809539,24.061578,3.0,Lviv,ua
75478,"Lviv Croissants Хрещатик, 21",50.44572,30.52214,3.0,Kyiv,ua
102048,"Мамо, я в шапці Ірпінь",50.518843,30.212859,3.0,Irpin,ua
172622,Тареля,49.240505,28.428363,3.0,Vinnytsia,ua
173047,Salateira Кільцева Дорога,50.373897,30.447937,3.0,Kyiv,ua
24313,Shanhayskiy kit Тютюнника,50.416785,30.528807,3.0,Kyiv,ua
69666,Євразія Миколайчука,50.43507,30.60641,3.0,Kyiv,ua
154207,EatSushi Київська,49.090874,33.427428,3.0,Kremenchuk,ua
51204,All Stars by ASAP Чоколівський б-р,50.432211,30.454389,9.0,Kyiv,ua
91386,Знаменита шаурма Колібріс,50.429633,30.384059,3.0,Kyiv,ua
98329,Hesburger Павла Полуботка,50.45542,30.61371,3.0,Kyiv,ua
98367,This is Pivbar пл. Контрактова,50.46297,30.51726,3.0,Kyiv,ua
115900,Pizza Day 207 просп. Злуки,49.559537,25.626032,3.0,Ternopil,ua
154232,EatSushi Небесної Сотні,48.261574,25.941248,3.0,Chernivtsi,ua
157648,Sushi Master ТРЦ Голівуд,51.51593,31.30636,3.0,Chernihiv,ua
162719,Cucina della Mamma Ревуцького,50.411803,30.644934,3.0,Kyiv,ua
39746,"Мамо, я в шапці Чоколівський",50.432211,30.454389,3.0,Kyiv,ua
136566,Китайський Привіт на Подолі,50.462997,30.516093,3.0,Kyiv,ua
154216,EatSushi Новосілки,50.35312,30.45996,3.0,Kyiv,ua
22476,Greenbar cafe Броварський просп.,50.456772,30.614039,3.0,Kyiv,ua
57839,WeSushi Машинобудівна,50.449819,30.42057,3.0,Kyiv,ua
64509,QUICK BITE,48.465675,35.051992,3.0,Dnipro,ua
80472,Pesto Cafe Борщагівська,50.445228,30.443299,3.0,Kyiv,ua
172679,Що по чебурекам Велика Васильківська,50.422882,30.518938,4.0,Kyiv,ua
21407,Greenbar cafe Вацлава Гавела,50.44338,30.4186,3.0,Kyiv,ua
25981,Chick'n'Rice Левка Лук'яненка,50.512178,30.492153,3.0,Kyiv,ua
31585,Супчик Салатик Вернадського,50.462562,30.374459,3.0,Kyiv,ua
48238,Sushi Master Здолбунівська,50.417403,30.618483,3.0,Kyiv,ua
57783,WeSushi Володимира Великого,49.812576,23.986376,3.0,Lviv,ua
117444,Жуїстика Сільпо вул. Максимовича,50.39192,30.46809,3.0,Kyiv,ua
117841,WeSushi вул. Харківська,50.903455,34.808722,3.0,Sumy,ua
174858,Сімейна Піца/Сімейна Пекарня вул. Патона,49.822295,23.965273,3.0,Lviv,ua
180345,Лосось та друзі Глибочицька,50.462807,30.488402,4.0,Kyiv,ua
195734,Just pizza,49.855687,24.024977,3.0,Lviv,ua
34604,BUDUSUSHI Степова,46.463259,30.713023,3.0,Odesa,ua
72796,Remeslo Brewery Каховська,50.46246,30.591515,3.0,Kyiv,ua
154276,EatSushi Харківське шосе,50.416548,30.658081,3.0,Kyiv,ua
122169,NUNU Шаурма на Оболоні,50.51162,30.5026,3.0,Kyiv,ua
154160,EatSushi Дорогожицька,50.470675,30.461869,3.0,Kyiv,ua
154177,Don Peperon просп. Соборності,50.440211,30.620234,4.0,Kyiv,ua
154275,EatSushi Володимира Великого,49.812329,23.986928,3.0,Lviv,ua
156700,Royal Kebab / Роял Кебаб Петлюри,49.823458,23.977677,3.0,Lviv,ua
178755,Sushi Master Миколаїв Лазурна,46.947347,31.940799,3.0,Mykolaiv,ua
34060,Celentano Futura,49.811591,23.982993,3.0,Lviv,ua
127547,Remeslo Brewery Миколи Коперника,49.832506,24.018697,3.0,Lviv,ua
155217,Remeslo Brewery Героїв Харкова,49.96678,36.32094,3.0,Kharkiv,ua
173149,Salateira вул. Велика Васильківська,50.43234,30.51487,3.0,Kyiv,ua
64469,"Шаурмішка Коцюбинського, 78",49.236393,28.486788,3.0,Vinnytsia,ua
86594,Pasta&Pizza Лобановського,50.42278,30.46441,3.0,Kyiv,ua
80463,Pesto Cafe Перемоги,50.456555,30.3639,3.0,Kyiv,ua
142899,Кафе Національ Іллєнка,50.466273,30.47425,3.0,Kyiv,ua
157762,Wesushi Чарівна,47.838646,35.218702,3.0,Zaporizhia,ua
84055,"Мамо, я в шапці",50.508585,30.793902,3.0,Brovary,ua
84056,Вічнозелені Бровари,50.508585,30.793902,9.0,Brovary,ua
98377,Лосось та друзі Симона Петлюри,50.443621,30.496194,3.0,Kyiv,ua
109538,Pizza Day 243 вул. Соборності,47.899615,33.424116,3.0,Kryvyi Rih,ua
154137,EatSushi вул. Шевченка,50.51877,30.242436,3.0,Irpin,ua
155741,"Lviv Croissants вул. Стрийська, 45",49.804762,24.019456,3.0,Lviv,ua
64175,Hellboy Піца Родини Крістерів,50.501727,30.421966,4.0,Kyiv,ua
68123,Pizza Bella Napoli Нижньодніпровська,48.529587,35.030897,3.0,Dnipro,ua
115054,Жуїстика Сільпо на Івасюка,50.52019,30.514239,3.0,Kyiv,ua
173958,Bella Pizza Академіка Янгеля,50.447262,30.453185,4.0,Kyiv,ua
25830,Maranello Тракторобудівників,49.99613,36.34014,3.0,Kharkiv,ua
51149,All Stars by ASAP Просп. Червоної Калини,50.508583,30.607073,9.0,Kyiv,ua
109533,Pizza Day 112 вул. Космонавтів,47.93992,33.42609,3.0,Kryvyi Rih,ua
166277,"Шавєрма, брат вул. 600-річчя",49.226799,28.429193,3.0,Vinnytsia,ua
34696,Барбекю меню від ASAP б-р Чоколівський,50.432211,30.454389,3.0,Kyiv,ua
41221,Lviv Croissants Вишневе,50.38983,30.36727,3.0,Kyiv,ua
48490,Sushi Master Курбаса,50.430264,30.38424,3.0,Kyiv,ua
62059,WeSushi Героїв Праці,50.023777,36.336147,3.0,Kharkiv,ua
80461,Pesto Cafe Русанівська набережна,50.43663,30.59286,3.0,Kyiv,ua
98372,This is Pivbar бул. Лесі Українки,50.42723,30.53784,3.0,Kyiv,ua
139106,Ma Food ЖК Республіка,50.371195,30.448635,3.0,Kyiv,ua
39721,"Мамо, я в шапці Макіївська",50.50864,30.45328,3.0,Kyiv,ua
71759,Greenbar cafe генерала Пушкіна,48.4372,35.03273,3.0,Dnipro,ua
115855,КУМА ШАУРМА Центр,46.481541,30.734706,3.0,Odesa,ua
142889,Кафе Національ Академіка Вернадського,50.462775,30.374367,3.0,Kyiv,ua
153440,"Кулиничі пекарня,піца / Kulinichi pizza,bakery вул. Богоявленська",50.63072,26.270542,3.0,Rivne,ua
21960,Chackmag Doner Просп. Червоної Калини,50.508583,30.607073,3.0,Kyiv,ua
22475,Greenbar cafe Урлівська,50.40736,30.61828,3.0,Kyiv,ua
154273,EatSushi Сім'ї Сосніних,50.417096,30.391764,3.0,Kyiv,ua
162716,Cucina della Mamma Макіївська,50.508906,30.45345,3.0,Kyiv,ua
22488,Shanhayskiy kit/Шанхайський Кіт Броварський просп.,50.456772,30.614039,3.0,Kyiv,ua
57711,WeSushi Сверстюка,50.447454,30.602161,3.0,Kyiv,ua
173692,Пообідай вул. Георгія Кірпи,50.43832,30.48767,3.0,Kyiv,ua
21522,Greenbar cafe Федорова,50.427097,30.508818,3.0,Kyiv,ua
22899,1708 Pizza di Napoli Ретровіль,50.50436,30.41546,3.0,Kyiv,ua
35355,BUDUSUSHI Люстдорфська дорога,46.43502,30.72672,3.0,Odesa,ua
37403,MARINAD MEAT BAR,49.837895,24.058701,3.0,Lviv,ua
103835,Мама Вдома Георгія Кірпи,50.437828,30.485888,3.0,Kyiv,ua
154170,Don Peperon Машинобудівна,50.44963,30.421409,4.0,Kyiv,ua
139390,Ресто by М'ясомаркет вул. О. Оксанченка,49.565099,34.519327,3.0,Poltava,ua
25012,Lviv Croissants Сумська 17,49.996889,36.232922,3.0,Kharkiv,ua
57788,WeSushi Сегедська,46.449994,30.743779,3.0,Odesa,ua
62205,Royal Kebab Шевченка,49.844789,24.008515,3.0,Lviv,ua
142718,Remeslo brewery вул.Городоцька,49.839152,24.008918,3.0,Lviv,ua
159764,Yum Yum Asia,50.756805,25.346186,3.0,Lutsk,ua
194696,"CHILL TIME вул. Івана  Богуна, 27",49.239828,28.463039,3.0,Vinnytsia,ua
17533,Євразія Червоної Калини 5в,50.49857,30.58943,3.0,Kyiv,ua
32160,Lviv Croissants Князя Романа,49.838145,24.032382,3.0,Lviv,ua
48361,Sushi Master Зарічна,50.392477,30.603519,3.0,Kyiv,ua
61377,Казбек Васильківська 100А,50.382122,30.476057,3.0,Kyiv,ua
104405,Royal Kebab вул. Чорновола,49.855657,24.024951,3.0,Lviv,ua
154288,EatSushi Леваневського,49.785486,30.159471,3.0,Bila Tserkva,ua
8161,Porter Pub Костянтинівська,50.465063,30.515156,3.0,Kyiv,ua
21412,Супчик Салатик Васильківська,50.39381,30.49071,3.0,Kyiv,ua
89198,чілміл на Позняках,50.417353,30.618376,3.0,Kyiv,ua
102050,Streets Ірпінь,50.518843,30.212859,3.0,Irpin,ua
136376,Рання пташка Кільцева дорога,50.373101,30.443532,3.0,Kyiv,ua
153504,Галицька перепічка вул. Володимира Великого,49.81117,23.991131,3.0,Lviv,ua
193758,Краш кава вул. Шевченка,51.52523,31.328369,3.0,Chernihiv,ua
24958,Барбекю меню від ASAP Федорова,50.427097,30.508818,3.0,Kyiv,ua
31842,MONOпіца Родини Крістерів,50.501484,30.421706,4.0,Kyiv,ua
80475,Pesto Cafe Берковецька,50.495448,30.3588,3.0,Kyiv,ua
81882,ISHI SUSHI Єлизавети Чавдар,50.39127,30.62595,3.0,Kyiv,ua
84540,WeSushi Петлюри,50.522024,30.802671,3.0,Brovary,ua
125715,чілміл на Соборній,50.536589,30.233093,3.0,Irpin,ua
154224,EatSushi Червоної Калини,50.50243,30.59181,3.0,Kyiv,ua
170260,Сімейна піца/ Сімейна  Пекарня вул. П. Орлика,49.356887,23.512343,3.0,Drohobych,ua
31653,MONOпіца просп. Гагаріна,48.43927,35.04895,3.0,Dnipro,ua
50937,Streets Софіївська Борщагівка,50.42439,30.36604,9.0,Kyiv,ua
66231,"Київська шаурма №1 Голего, 5",50.44022,30.4426,3.0,Kyiv,ua
121221,ХА Харків фуд,49.582301,34.559444,3.0,Poltava,ua
154141,EatSushi Львівська,50.43356,30.31892,3.0,Kyiv,ua
48502,Sushi Master Борщагівська,50.445227,30.444044,3.0,Kyiv,ua
64172,Hellboy Піца просп. Перемоги,50.457114,30.409498,4.0,Kyiv,ua
182529,Lviv Croissants Під Дубом,49.849194,24.021967,3.0,Lviv,ua
21523,Greenbar cafe Софіївська Борщагівка,50.42445,30.36582,3.0,Kyiv,ua
32095,Greenbar cafe Яворницького,48.46428,35.04452,3.0,Dnipro,ua
89597,Sushi Master вул. Бірюкова,50.55043,30.20078,3.0,Irpin,ua
91942,Bufet вул. Сумська,50.00604,36.2361,3.0,Kharkiv,ua
115058,Жуїстика Сільпо на Київській,50.408535,30.379728,3.0,Kyiv,ua
119324,Пивотека 2020,50.436821,30.407341,3.0,Kyiv,ua
26545,Sushi San Єлизавети Чавдар,50.391317,30.625545,3.0,Kyiv,ua
40270,Big Mama Бессарабська площа,50.442597,30.521817,3.0,Kyiv,ua
72443,Roll Club Французький бульвар,49.990592,36.28987,3.0,Kharkiv,ua
144555,Ресто by М'ясомаркет / Resto by Myasomarket вул. Небесної Сотні,49.576772,34.579668,3.0,Poltava,ua
157668,Шавуха street food вул. Смілянська,49.44033,32.06447,9.0,Cherkasy,ua
40300,DÖNER МАРКЕТ Аладдін,50.396266,30.632127,3.0,Kyiv,ua
64465,Шаурмішка 600-річчя,49.22682,28.42749,3.0,Vinnytsia,ua
89203,Рання пташка на Нивках,50.45879,30.39887,3.0,Kyiv,ua
136362,Рання пташка на Митрополита Шептицького,50.45685,30.5937,3.0,Kyiv,ua
21534,Greenbar cafe Васильківська,50.39381,30.49071,3.0,Kyiv,ua
25983,Poke Oke Левка Лук'яненка,50.512178,30.492153,3.0,Kyiv,ua
48494,Sushi Master Сім'ї Сосніних,50.41709,30.39185,3.0,Kyiv,ua
127005,чілміл на Березневій,50.430201,30.619126,3.0,Kyiv,ua
172685,Що по чебурекам Академіка Янгеля,50.447046,30.453069,4.0,Kyiv,ua
191542,Гастрокафе Плітки,50.42668,30.38189,3.0,Kyiv,ua
11222,Євразія Велика Васильківська,50.42947,30.51575,3.0,Kyiv,ua
24556,Lviv Croissants Науки 38,50.02252,36.22457,3.0,Kharkiv,ua
27008,Casta Володимира Мономаха,48.466134,35.044806,3.0,Dnipro,ua
50948,Streets Тютюнника,50.416785,30.528807,9.0,Kyiv,ua
124457,Burrito Bonito,50.512883,30.496613,3.0,Kyiv,ua
21961,Poke Oke Просп. Червоної Калини,50.508583,30.607073,3.0,Kyiv,ua
22480,Chick'n'Rice Броварський просп.,50.456772,30.614039,3.0,Kyiv,ua
39710,"Мамо, я в шапці Федорова",50.427097,30.508818,3.0,Kyiv,ua
